,filename,new_filename,label,group,delta,timestamp
2260,2019-04-13-11-41-20-351573-CAM2G_pet-fonce.png,2019-04-13-11-41-20-351573-CAM2G_pet-fonce_grp1020.png,pet-fonce,1020,0 days 00:00:22,2019-04-13 11:41:20
2261,2019-04-13-11-41-21-840173-CAM1_pet-fonce.png,2019-04-13-11-41-21-840173-CAM1_pet-fonce_grp1020.png,pet-fonce,1020,0 days 00:00:01,2019-04-13 11:41:21
2262,2019-04-13-11-41-50-259595-CAM2G_pet-fonce.png,2019-04-13-11-41-50-259595-CAM2G_pet-fonce_grp1021.png,pet-fonce,1021,0 days 00:00:29,2019-04-13 11:41:50
2263,2019-04-13-11-41-51-727004-CAM1_pet-fonce.png,2019-04-13-11-41-51-727004-CAM1_pet-fonce_grp1021.png,pet-fonce,1021,0 days 00:00:01,2019-04-13 11:41:51
2264,2019-04-13-11-42-05-970532-CAM2G_pet-fonce.png,2019-04-13-11-42-05-970532-CAM2G_pet-fonce_grp1022.png,pet-fonce,1022,0 days 00:00:14,2019-04-13 11:42:05
2265,2019-04-13-11-42-07-450235-CAM1_pet-fonce.png,2019-04-13-11-42-07-450235-CAM1_pet-fonce_grp1022.png,pet-fonce,1022,0 days 00:00:02,2019-04-13 11:42:07
2266,2019-04-13-11-42-21-739561-CAM2G_pet-fonce.png,2019-04-13-11-42-21-739561-CAM2G_pet-fonce_grp1023.png,pet-fonce,1023,0 days 00:00:14,2019-04-13 11:42:21
2267,2019-04-13-11-42-23-229125-CAM1_pet-fonce.png,2019-04-13-11-42-23-229125-CAM1_pet-fonce_grp1023.png,pet-fonce,1023,0 days 00:00:02,2019-04-13 11:42:23
2268,2019-04-13-11-42-40-117311-CAM2G_pet-fonce.png,2019-04-13-11-42-40-117311-CAM2G_pet-fonce_grp1024.png,pet-fonce,1024,0 days 00:00:17,2019-04-13 11:42:40
2269,2019-04-13-11-42-41-602501-CAM1_pet-fonce.png,2019-04-13-11-42-41-602501-CAM1_pet-fonce_grp1024.png,pet-fonce,1024,0 days 00:00:01,2019-04-13 11:42:41
2270,2019-04-13-11-42-57-247811-CAM2G_pet-fonce.png,2019-04-13-11-42-57-247811-CAM2G_pet-fonce_grp1025.png,pet-fonce,1025,0 days 00:00:16,2019-04-13 11:42:57
2271,2019-04-13-11-42-58-724313-CAM1_pet-fonce.png,2019-04-13-11-42-58-724313-CAM1_pet-fonce_grp1025.png,pet-fonce,1025,0 days 00:00:01,2019-04-13 11:42:58
2272,2019-04-13-11-43-13-020533-CAM2G_pet-barquette-clair.png,2019-04-13-11-43-13-020533-CAM2G_iconnnu_grp1026.png,iconnnu,1026,0 days 00:00:15,2019-04-13 11:43:13
2273,2019-04-13-11-43-14-516869-CAM1_iconnnu.png,2019-04-13-11-43-14-516869-CAM1_iconnnu_grp1026.png,iconnnu,1026,0 days 00:00:01,2019-04-13 11:43:14
2274,2019-04-13-11-43-27-404461-CAM2G_pp.png,2019-04-13-11-43-27-404461-CAM2G_pp_grp1027.png,pp,1027,0 days 00:00:13,2019-04-13 11:43:27
2275,2019-04-13-11-43-28-887356-CAM1_pp.png,2019-04-13-11-43-28-887356-CAM1_pp_grp1027.png,pp,1027,0 days 00:00:01,2019-04-13 11:43:28
2276,2019-04-13-11-43-41-219560-CAM2G_not-labeled.png,2019-04-13-11-43-41-219560-CAM2G_iconnnu_grp1028.png,iconnnu,1028,0 days 00:00:13,2019-04-13 11:43:41
2277,2019-04-13-11-43-42-705811-CAM1_iconnnu.png,2019-04-13-11-43-42-705811-CAM1_iconnnu_grp1028.png,iconnnu,1028,0 days 00:00:01,2019-04-13 11:43:42
2278,2019-04-13-11-43-59-021081-CAM2G_pp.png,2019-04-13-11-43-59-021081-CAM2G_pp_grp1029.png,pp,1029,0 days 00:00:17,2019-04-13 11:43:59
2279,2019-04-13-11-44-01-019461-CAM1_pp.png,2019-04-13-11-44-01-019461-CAM1_pp_grp1029.png,pp,1029,0 days 00:00:02,2019-04-13 11:44:01
2280,2019-04-13-11-44-14-445371-CAM2G_pp.png,2019-04-13-11-44-14-445371-CAM2G_pp_grp1030.png,pp,1030,0 days 00:00:13,2019-04-13 11:44:14
2281,2019-04-13-11-44-15-953597-CAM1_pp.png,2019-04-13-11-44-15-953597-CAM1_pp_grp1030.png,pp,1030,0 days 00:00:01,2019-04-13 11:44:15
2282,2019-04-13-11-44-31-665017-CAM2G_pp.png,2019-04-13-11-44-31-665017-CAM2G_pp_grp1031.png,pp,1031,0 days 00:00:16,2019-04-13 11:44:31
2283,2019-04-13-11-44-33-147896-CAM1_pp.png,2019-04-13-11-44-33-147896-CAM1_pp_grp1031.png,pp,1031,0 days 00:00:02,2019-04-13 11:44:33
2284,2019-04-13-11-44-49-996316-CAM2G_pet-fonce.png,2019-04-13-11-44-49-996316-CAM2G_pet-fonce_grp1032.png,pet-fonce,1032,0 days 00:00:16,2019-04-13 11:44:49
2285,2019-04-13-11-44-51-493826-CAM1_pet-fonce.png,2019-04-13-11-44-51-493826-CAM1_pet-fonce_grp1032.png,pet-fonce,1032,0 days 00:00:02,2019-04-13 11:44:51
2286,2019-04-13-11-45-02-761228-CAM2G_pet-fonce.png,2019-04-13-11-45-02-761228-CAM2G_pet-fonce_grp1033.png,pet-fonce,1033,0 days 00:00:11,2019-04-13 11:45:02
2287,2019-04-13-11-45-04-250617-CAM1_pet-fonce.png,2019-04-13-11-45-04-250617-CAM1_pet-fonce_grp1033.png,pet-fonce,1033,0 days 00:00:02,2019-04-13 11:45:04
2288,2019-04-13-11-45-22-846922-CAM2G_pet-fonce.png,2019-04-13-11-45-22-846922-CAM2G_pet-fonce_grp1034.png,pet-fonce,1034,0 days 00:00:18,2019-04-13 11:45:22
2289,2019-04-13-11-45-24-338076-CAM1_pet-fonce.png,2019-04-13-11-45-24-338076-CAM1_pet-fonce_grp1034.png,pet-fonce,1034,0 days 00:00:02,2019-04-13 11:45:24
2290,2019-04-13-11-45-36-228618-CAM2G_pet-fonce.png,2019-04-13-11-45-36-228618-CAM2G_pet-fonce_grp1035.png,pet-fonce,1035,0 days 00:00:12,2019-04-13 11:45:36
2291,2019-04-13-11-45-37-711962-CAM1_pet-fonce.png,2019-04-13-11-45-37-711962-CAM1_pet-fonce_grp1035.png,pet-fonce,1035,0 days 00:00:01,2019-04-13 11:45:37
2292,2019-04-13-11-45-48-985585-CAM2G_pet-fonce.png,2019-04-13-11-45-48-985585-CAM2G_pet-fonce_grp1036.png,pet-fonce,1036,0 days 00:00:11,2019-04-13 11:45:48
2293,2019-04-13-11-45-50-487642-CAM1_pet-fonce.png,2019-04-13-11-45-50-487642-CAM1_pet-fonce_grp1036.png,pet-fonce,1036,0 days 00:00:02,2019-04-13 11:45:50
2294,2019-04-13-11-46-01-711763-CAM2G_pet-fonce.png,2019-04-13-11-46-01-711763-CAM2G_pet-fonce_grp1037.png,pet-fonce,1037,0 days 00:00:11,2019-04-13 11:46:01
2295,2019-04-13-11-46-03-205668-CAM1_pet-fonce.png,2019-04-13-11-46-03-205668-CAM1_pet-fonce_grp1037.png,pet-fonce,1037,0 days 00:00:02,2019-04-13 11:46:03
2296,2019-04-13-11-46-19-857437-CAM2G_pet-fonce.png,2019-04-13-11-46-19-857437-CAM2G_pet-fonce_grp1038.png,pet-fonce,1038,0 days 00:00:16,2019-04-13 11:46:19
2297,2019-04-13-11-46-21-341187-CAM1_pet-fonce.png,2019-04-13-11-46-21-341187-CAM1_pet-fonce_grp1038.png,pet-fonce,1038,0 days 00:00:02,2019-04-13 11:46:21
2298,2019-04-13-11-46-41-684194-CAM2G_pe-hd-opaque.png,2019-04-13-11-46-41-684194-CAM2G_pe-hd-opaque_grp1039.png,pe-hd-opaque,1039,0 days 00:00:20,2019-04-13 11:46:41
2299,2019-04-13-11-46-43-163794-CAM1_pe-hd-opaque.png,2019-04-13-11-46-43-163794-CAM1_pe-hd-opaque_grp1039.png,pe-hd-opaque,1039,0 days 00:00:02,2019-04-13 11:46:43
2300,2019-04-13-11-46-53-837295-CAM2G_pe-hd-opaque.png,2019-04-13-11-46-53-837295-CAM2G_pe-hd-opaque_grp1040.png,pe-hd-opaque,1040,0 days 00:00:10,2019-04-13 11:46:53
2301,2019-04-13-11-46-55-332766-CAM1_pe-hd-opaque.png,2019-04-13-11-46-55-332766-CAM1_pe-hd-opaque_grp1040.png,pe-hd-opaque,1040,0 days 00:00:02,2019-04-13 11:46:55
2302,2019-04-13-11-47-10-764642-CAM2G_pe-hd-opaque.png,2019-04-13-11-47-10-764642-CAM2G_pe-hd-opaque_grp1041.png,pe-hd-opaque,1041,0 days 00:00:15,2019-04-13 11:47:10
2303,2019-04-13-11-47-12-258810-CAM1_pe-hd-opaque.png,2019-04-13-11-47-12-258810-CAM1_pe-hd-opaque_grp1041.png,pe-hd-opaque,1041,0 days 00:00:02,2019-04-13 11:47:12
2304,2019-04-13-11-47-22-503454-CAM2G_pe-hd-opaque.png,2019-04-13-11-47-22-503454-CAM2G_pe-hd-opaque_grp1042.png,pe-hd-opaque,1042,0 days 00:00:10,2019-04-13 11:47:22
2305,2019-04-13-11-47-23-986540-CAM1_pe-hd-opaque.png,2019-04-13-11-47-23-986540-CAM1_pe-hd-opaque_grp1042.png,pe-hd-opaque,1042,0 days 00:00:01,2019-04-13 11:47:23
2306,2019-04-13-11-47-37-246042-CAM2G_pe-hd-opaque.png,2019-04-13-11-47-37-246042-CAM2G_pe-hd-opaque_grp1043.png,pe-hd-opaque,1043,0 days 00:00:14,2019-04-13 11:47:37
2307,2019-04-13-11-47-38-722956-CAM1_pe-hd-opaque.png,2019-04-13-11-47-38-722956-CAM1_pe-hd-opaque_grp1043.png,pe-hd-opaque,1043,0 days 00:00:01,2019-04-13 11:47:38
2308,2019-04-13-11-47-57-017114-CAM2G_pe-hd-opaque.png,2019-04-13-11-47-57-017114-CAM2G_pe-hd-opaque_grp1044.png,pe-hd-opaque,1044,0 days 00:00:19,2019-04-13 11:47:57
2309,2019-04-13-11-47-58-510691-CAM1_pe-hd-opaque.png,2019-04-13-11-47-58-510691-CAM1_pe-hd-opaque_grp1044.png,pe-hd-opaque,1044,0 days 00:00:01,2019-04-13 11:47:58
2310,2019-04-13-11-48-14-419080-CAM2G_pe-hd-opaque.png,2019-04-13-11-48-14-419080-CAM2G_pe-hd-opaque_grp1045.png,pe-hd-opaque,1045,0 days 00:00:16,2019-04-13 11:48:14
2311,2019-04-13-11-48-15-921542-CAM1_pe-hd-opaque.png,2019-04-13-11-48-15-921542-CAM1_pe-hd-opaque_grp1045.png,pe-hd-opaque,1045,0 days 00:00:01,2019-04-13 11:48:15
2312,2019-04-13-11-48-36-499621-CAM2G_pe-hd-opaque.png,2019-04-13-11-48-36-499621-CAM2G_pe-hd-opaque_grp1046.png,pe-hd-opaque,1046,0 days 00:00:21,2019-04-13 11:48:36
2313,2019-04-13-11-48-37-976388-CAM1_pe-hd-opaque.png,2019-04-13-11-48-37-976388-CAM1_pe-hd-opaque_grp1046.png,pe-hd-opaque,1046,0 days 00:00:01,2019-04-13 11:48:37
2314,2019-04-13-11-49-03-891094-CAM2G_pe-hd-opaque.png,2019-04-13-11-49-03-891094-CAM2G_pe-hd-opaque_grp1047.png,pe-hd-opaque,1047,0 days 00:00:26,2019-04-13 11:49:03
2315,2019-04-13-11-49-05-375858-CAM1_pe-hd-opaque.png,2019-04-13-11-49-05-375858-CAM1_pe-hd-opaque_grp1047.png,pe-hd-opaque,1047,0 days 00:00:02,2019-04-13 11:49:05
2316,2019-04-13-11-49-20-661743-CAM2G_pe-hd-opaque.png,2019-04-13-11-49-20-661743-CAM2G_pe-hd-opaque_grp1048.png,pe-hd-opaque,1048,0 days 00:00:15,2019-04-13 11:49:20
2317,2019-04-13-11-49-22-137967-CAM1_pe-hd-opaque.png,2019-04-13-11-49-22-137967-CAM1_pe-hd-opaque_grp1048.png,pe-hd-opaque,1048,0 days 00:00:02,2019-04-13 11:49:22
2318,2019-04-13-11-49-32-376460-CAM2G_pe-hd-opaque.png,2019-04-13-11-49-32-376460-CAM2G_pe-hd-opaque_grp1049.png,pe-hd-opaque,1049,0 days 00:00:10,2019-04-13 11:49:32
2319,2019-04-13-11-49-33-863116-CAM1_pe-hd-opaque.png,2019-04-13-11-49-33-863116-CAM1_pe-hd-opaque_grp1049.png,pe-hd-opaque,1049,0 days 00:00:01,2019-04-13 11:49:33
2320,2019-04-13-11-49-54-840241-CAM2G_pe-hd-opaque.png,2019-04-13-11-49-54-840241-CAM2G_pe-hd-opaque_grp1050.png,pe-hd-opaque,1050,0 days 00:00:21,2019-04-13 11:49:54
2321,2019-04-13-11-49-56-324840-CAM1_pe-hd-opaque.png,2019-04-13-11-49-56-324840-CAM1_pe-hd-opaque_grp1050.png,pe-hd-opaque,1050,0 days 00:00:02,2019-04-13 11:49:56
2322,2019-04-13-11-50-09-322589-CAM2G_pe-hd-opaque.png,2019-04-13-11-50-09-322589-CAM2G_pe-hd-opaque_grp1051.png,pe-hd-opaque,1051,0 days 00:00:13,2019-04-13 11:50:09
2323,2019-04-13-11-50-10-846574-CAM1_pe-hd-opaque.png,2019-04-13-11-50-10-846574-CAM1_pe-hd-opaque_grp1051.png,pe-hd-opaque,1051,0 days 00:00:01,2019-04-13 11:50:10
2324,2019-04-13-11-50-27-158690-CAM2G_pe-hd-opaque.png,2019-04-13-11-50-27-158690-CAM2G_pe-hd-opaque_grp1052.png,pe-hd-opaque,1052,0 days 00:00:17,2019-04-13 11:50:27
2325,2019-04-13-11-50-28-625620-CAM1_pe-hd-opaque.png,2019-04-13-11-50-28-625620-CAM1_pe-hd-opaque_grp1052.png,pe-hd-opaque,1052,0 days 00:00:01,2019-04-13 11:50:28
2326,2019-04-13-11-50-48-093624-CAM2G_pe-hd-opaque.png,2019-04-13-11-50-48-093624-CAM2G_pe-hd-opaque_grp1053.png,pe-hd-opaque,1053,0 days 00:00:20,2019-04-13 11:50:48
2327,2019-04-13-11-50-49-576550-CAM1_pe-hd-opaque.png,2019-04-13-11-50-49-576550-CAM1_pe-hd-opaque_grp1053.png,pe-hd-opaque,1053,0 days 00:00:01,2019-04-13 11:50:49
2328,2019-04-13-11-51-05-225738-CAM2G_pe-hd-opaque.png,2019-04-13-11-51-05-225738-CAM2G_pe-hd-opaque_grp1054.png,pe-hd-opaque,1054,0 days 00:00:16,2019-04-13 11:51:05
2329,2019-04-13-11-51-06-695906-CAM1_pe-hd-opaque.png,2019-04-13-11-51-06-695906-CAM1_pe-hd-opaque_grp1054.png,pe-hd-opaque,1054,0 days 00:00:01,2019-04-13 11:51:06
2330,2019-04-13-11-51-23-126711-CAM2G_pe-hd-opaque.png,2019-04-13-11-51-23-126711-CAM2G_pe-hd-opaque_grp1055.png,pe-hd-opaque,1055,0 days 00:00:17,2019-04-13 11:51:23
2331,2019-04-13-11-51-24-594277-CAM1_pe-hd-opaque.png,2019-04-13-11-51-24-594277-CAM1_pe-hd-opaque_grp1055.png,pe-hd-opaque,1055,0 days 00:00:01,2019-04-13 11:51:24
2332,2019-04-13-11-51-35-444776-CAM2G_pe-hd-opaque.png,2019-04-13-11-51-35-444776-CAM2G_pe-hd-opaque_grp1056.png,pe-hd-opaque,1056,0 days 00:00:11,2019-04-13 11:51:35
2333,2019-04-13-11-51-36-950345-CAM1_pe-hd-opaque.png,2019-04-13-11-51-36-950345-CAM1_pe-hd-opaque_grp1056.png,pe-hd-opaque,1056,0 days 00:00:01,2019-04-13 11:51:36
2334,2019-04-13-11-51-55-249509-CAM2G_pe-hd-opaque.png,2019-04-13-11-51-55-249509-CAM2G_pe-hd-opaque_grp1057.png,pe-hd-opaque,1057,0 days 00:00:19,2019-04-13 11:51:55
2335,2019-04-13-11-51-56-727337-CAM1_pe-hd-opaque.png,2019-04-13-11-51-56-727337-CAM1_pe-hd-opaque_grp1057.png,pe-hd-opaque,1057,0 days 00:00:01,2019-04-13 11:51:56
2336,2019-04-13-11-52-08-143462-CAM2G_pe-hd-opaque.png,2019-04-13-11-52-08-143462-CAM2G_pe-hd-opaque_grp1058.png,pe-hd-opaque,1058,0 days 00:00:12,2019-04-13 11:52:08
2337,2019-04-13-11-52-09-636821-CAM1_pe-hd-opaque.png,2019-04-13-11-52-09-636821-CAM1_pe-hd-opaque_grp1058.png,pe-hd-opaque,1058,0 days 00:00:01,2019-04-13 11:52:09
2338,2019-04-13-11-52-25-100083-CAM2G_pe-hd-opaque.png,2019-04-13-11-52-25-100083-CAM2G_pe-hd-opaque_grp1059.png,pe-hd-opaque,1059,0 days 00:00:16,2019-04-13 11:52:25
2339,2019-04-13-11-52-26-588911-CAM1_pe-hd-opaque.png,2019-04-13-11-52-26-588911-CAM1_pe-hd-opaque_grp1059.png,pe-hd-opaque,1059,0 days 00:00:01,2019-04-13 11:52:26
2340,2019-04-13-11-52-43-240127-CAM2G_pe-hd-opaque.png,2019-04-13-11-52-43-240127-CAM2G_pe-hd-opaque_grp1060.png,pe-hd-opaque,1060,0 days 00:00:17,2019-04-13 11:52:43
2341,2019-04-13-11-52-45-069062-CAM1_pe-hd-opaque.png,2019-04-13-11-52-45-069062-CAM1_pe-hd-opaque_grp1060.png,pe-hd-opaque,1060,0 days 00:00:02,2019-04-13 11:52:45
2342,2019-04-13-11-52-55-933506-CAM2G_pe-hd-opaque.png,2019-04-13-11-52-55-933506-CAM2G_pe-hd-opaque_grp1061.png,pe-hd-opaque,1061,0 days 00:00:10,2019-04-13 11:52:55
2343,2019-04-13-11-52-57-409371-CAM1_pe-hd-opaque.png,2019-04-13-11-52-57-409371-CAM1_pe-hd-opaque_grp1061.png,pe-hd-opaque,1061,0 days 00:00:02,2019-04-13 11:52:57
2344,2019-04-13-11-53-07-957028-CAM2G_pe-hd-opaque.png,2019-04-13-11-53-07-957028-CAM2G_pe-hd-opaque_grp1062.png,pe-hd-opaque,1062,0 days 00:00:10,2019-04-13 11:53:07
2345,2019-04-13-11-53-09-433210-CAM1_pe-hd-opaque.png,2019-04-13-11-53-09-433210-CAM1_pe-hd-opaque_grp1062.png,pe-hd-opaque,1062,0 days 00:00:02,2019-04-13 11:53:09
2346,2019-04-13-11-53-20-688502-CAM2G_pe-hd-opaque.png,2019-04-13-11-53-20-688502-CAM2G_pe-hd-opaque_grp1063.png,pe-hd-opaque,1063,0 days 00:00:11,2019-04-13 11:53:20
2347,2019-04-13-11-53-22-175402-CAM1_pe-hd-opaque.png,2019-04-13-11-53-22-175402-CAM1_pe-hd-opaque_grp1063.png,pe-hd-opaque,1063,0 days 00:00:02,2019-04-13 11:53:22
2348,2019-04-13-11-53-33-598396-CAM2G_pe-hd-opaque.png,2019-04-13-11-53-33-598396-CAM2G_pe-hd-opaque_grp1064.png,pe-hd-opaque,1064,0 days 00:00:11,2019-04-13 11:53:33
2349,2019-04-13-11-53-35-072789-CAM1_pe-hd-opaque.png,2019-04-13-11-53-35-072789-CAM1_pe-hd-opaque_grp1064.png,pe-hd-opaque,1064,0 days 00:00:02,2019-04-13 11:53:35
2350,2019-04-13-11-53-46-503878-CAM2G_pe-hd-opaque.png,2019-04-13-11-53-46-503878-CAM2G_pe-hd-opaque_grp1065.png,pe-hd-opaque,1065,0 days 00:00:11,2019-04-13 11:53:46
2351,2019-04-13-11-53-47-988328-CAM1_pe-hd-opaque.png,2019-04-13-11-53-47-988328-CAM1_pe-hd-opaque_grp1065.png,pe-hd-opaque,1065,0 days 00:00:01,2019-04-13 11:53:47
2352,2019-04-13-11-53-59-606031-CAM2G_pe-hd-opaque.png,2019-04-13-11-53-59-606031-CAM2G_pe-hd-opaque_grp1066.png,pe-hd-opaque,1066,0 days 00:00:12,2019-04-13 11:53:59
2353,2019-04-13-11-54-01-075741-CAM1_pe-hd-opaque.png,2019-04-13-11-54-01-075741-CAM1_pe-hd-opaque_grp1066.png,pe-hd-opaque,1066,0 days 00:00:02,2019-04-13 11:54:01
2354,2019-04-13-11-54-12-344515-CAM2G_pe-hd-opaque.png,2019-04-13-11-54-12-344515-CAM2G_pe-hd-opaque_grp1067.png,pe-hd-opaque,1067,0 days 00:00:11,2019-04-13 11:54:12
2355,2019-04-13-11-54-13-816073-CAM1_pe-hd-opaque.png,2019-04-13-11-54-13-816073-CAM1_pe-hd-opaque_grp1067.png,pe-hd-opaque,1067,0 days 00:00:01,2019-04-13 11:54:13
2356,2019-04-13-11-54-29-717488-CAM2G_pe-hd-opaque.png,2019-04-13-11-54-29-717488-CAM2G_pe-hd-opaque_grp1068.png,pe-hd-opaque,1068,0 days 00:00:16,2019-04-13 11:54:29
2357,2019-04-13-11-54-31-205141-CAM1_pe-hd-opaque.png,2019-04-13-11-54-31-205141-CAM1_pe-hd-opaque_grp1068.png,pe-hd-opaque,1068,0 days 00:00:02,2019-04-13 11:54:31
2358,2019-04-13-11-54-42-758614-CAM2G_pe-hd-opaque.png,2019-04-13-11-54-42-758614-CAM2G_pe-hd-opaque_grp1069.png,pe-hd-opaque,1069,0 days 00:00:11,2019-04-13 11:54:42
2359,2019-04-13-11-54-44-254719-CAM1_pe-hd-opaque.png,2019-04-13-11-54-44-254719-CAM1_pe-hd-opaque_grp1069.png,pe-hd-opaque,1069,0 days 00:00:02,2019-04-13 11:54:44
2360,2019-04-13-11-54-55-479595-CAM2G_pe-hd-opaque.png,2019-04-13-11-54-55-479595-CAM2G_pe-hd-opaque_grp1070.png,pe-hd-opaque,1070,0 days 00:00:11,2019-04-13 11:54:55
2361,2019-04-13-11-54-56-965673-CAM1_pe-hd-opaque.png,2019-04-13-11-54-56-965673-CAM1_pe-hd-opaque_grp1070.png,pe-hd-opaque,1070,0 days 00:00:01,2019-04-13 11:54:56
2362,2019-04-13-11-55-10-206506-CAM2G_pe-hd-opaque.png,2019-04-13-11-55-10-206506-CAM2G_pe-hd-opaque_grp1071.png,pe-hd-opaque,1071,0 days 00:00:14,2019-04-13 11:55:10
2363,2019-04-13-11-55-11-678859-CAM1_pe-hd-opaque.png,2019-04-13-11-55-11-678859-CAM1_pe-hd-opaque_grp1071.png,pe-hd-opaque,1071,0 days 00:00:01,2019-04-13 11:55:11
2364,2019-04-13-11-55-27-557946-CAM2G_pe-hd-opaque.png,2019-04-13-11-55-27-557946-CAM2G_pe-hd-opaque_grp1072.png,pe-hd-opaque,1072,0 days 00:00:16,2019-04-13 11:55:27
2365,2019-04-13-11-55-29-034309-CAM1_pe-hd-opaque.png,2019-04-13-11-55-29-034309-CAM1_pe-hd-opaque_grp1072.png,pe-hd-opaque,1072,0 days 00:00:02,2019-04-13 11:55:29
2366,2019-04-13-11-55-44-479272-CAM2G_pe-hd-opaque.png,2019-04-13-11-55-44-479272-CAM2G_pe-hd-opaque_grp1073.png,pe-hd-opaque,1073,0 days 00:00:15,2019-04-13 11:55:44
2367,2019-04-13-11-55-45-956412-CAM1_pe-hd-opaque.png,2019-04-13-11-55-45-956412-CAM1_pe-hd-opaque_grp1073.png,pe-hd-opaque,1073,0 days 00:00:01,2019-04-13 11:55:45
2368,2019-04-13-11-55-55-183699-CAM2G_pe-hd-opaque.png,2019-04-13-11-55-55-183699-CAM2G_pe-hd-opaque_grp1074.png,pe-hd-opaque,1074,0 days 00:00:10,2019-04-13 11:55:55
2369,2019-04-13-11-55-56-661376-CAM1_pe-hd-opaque.png,2019-04-13-11-55-56-661376-CAM1_pe-hd-opaque_grp1074.png,pe-hd-opaque,1074,0 days 00:00:01,2019-04-13 11:55:56
2370,2019-04-13-11-56-05-911205-CAM2G_pe-hd-opaque.png,2019-04-13-11-56-05-911205-CAM2G_pe-hd-opaque_grp1075.png,pe-hd-opaque,1075,0 days 00:00:09,2019-04-13 11:56:05
2371,2019-04-13-11-56-07-384159-CAM1_pe-hd-opaque.png,2019-04-13-11-56-07-384159-CAM1_pe-hd-opaque_grp1075.png,pe-hd-opaque,1075,0 days 00:00:02,2019-04-13 11:56:07
2372,2019-04-13-11-56-18-801631-CAM2G_pe-hd-opaque.png,2019-04-13-11-56-18-801631-CAM2G_pe-hd-opaque_grp1076.png,pe-hd-opaque,1076,0 days 00:00:11,2019-04-13 11:56:18
2373,2019-04-13-11-56-20-284302-CAM1_pe-hd-opaque.png,2019-04-13-11-56-20-284302-CAM1_pe-hd-opaque_grp1076.png,pe-hd-opaque,1076,0 days 00:00:02,2019-04-13 11:56:20
2374,2019-04-13-11-56-30-506527-CAM2G_pe-hd-opaque.png,2019-04-13-11-56-30-506527-CAM2G_pe-hd-opaque_grp1077.png,pe-hd-opaque,1077,0 days 00:00:10,2019-04-13 11:56:30
2375,2019-04-13-11-56-31-981947-CAM1_pe-hd-opaque.png,2019-04-13-11-56-31-981947-CAM1_pe-hd-opaque_grp1077.png,pe-hd-opaque,1077,0 days 00:00:01,2019-04-13 11:56:31
2376,2019-04-13-11-56-47-254215-CAM2G_pe-hd-opaque.png,2019-04-13-11-56-47-254215-CAM2G_pe-hd-opaque_grp1078.png,pe-hd-opaque,1078,0 days 00:00:16,2019-04-13 11:56:47
2377,2019-04-13-11-56-48-738983-CAM1_pe-hd-opaque.png,2019-04-13-11-56-48-738983-CAM1_pe-hd-opaque_grp1078.png,pe-hd-opaque,1078,0 days 00:00:01,2019-04-13 11:56:48
2378,2019-04-13-11-57-11-094604-CAM2G_pe-hd-opaque.png,2019-04-13-11-57-11-094604-CAM2G_pe-hd-opaque_grp1079.png,pe-hd-opaque,1079,0 days 00:00:23,2019-04-13 11:57:11
2379,2019-04-13-11-57-12-565802-CAM1_pe-hd-opaque.png,2019-04-13-11-57-12-565802-CAM1_pe-hd-opaque_grp1079.png,pe-hd-opaque,1079,0 days 00:00:01,2019-04-13 11:57:12
2380,2019-04-13-11-57-28-866653-CAM2G_pe-hd-opaque.png,2019-04-13-11-57-28-866653-CAM2G_pe-hd-opaque_grp1080.png,pe-hd-opaque,1080,0 days 00:00:16,2019-04-13 11:57:28
2381,2019-04-13-11-57-30-347273-CAM1_pe-hd-opaque.png,2019-04-13-11-57-30-347273-CAM1_pe-hd-opaque_grp1080.png,pe-hd-opaque,1080,0 days 00:00:02,2019-04-13 11:57:30
2382,2019-04-13-11-57-41-575778-CAM2G_pe-hd-opaque.png,2019-04-13-11-57-41-575778-CAM2G_pe-hd-opaque_grp1081.png,pe-hd-opaque,1081,0 days 00:00:11,2019-04-13 11:57:41
2383,2019-04-13-11-57-43-048528-CAM1_pe-hd-opaque.png,2019-04-13-11-57-43-048528-CAM1_pe-hd-opaque_grp1081.png,pe-hd-opaque,1081,0 days 00:00:02,2019-04-13 11:57:43
2384,2019-04-13-11-57-54-958853-CAM2G_pe-hd-opaque.png,2019-04-13-11-57-54-958853-CAM2G_pe-hd-opaque_grp1082.png,pe-hd-opaque,1082,0 days 00:00:11,2019-04-13 11:57:54
2385,2019-04-13-11-57-56-428906-CAM1_pe-hd-opaque.png,2019-04-13-11-57-56-428906-CAM1_pe-hd-opaque_grp1082.png,pe-hd-opaque,1082,0 days 00:00:02,2019-04-13 11:57:56
2386,2019-04-13-11-58-09-273432-CAM2G_pe-hd-opaque.png,2019-04-13-11-58-09-273432-CAM2G_pe-hd-opaque_grp1083.png,pe-hd-opaque,1083,0 days 00:00:13,2019-04-13 11:58:09
2387,2019-04-13-11-58-10-755928-CAM1_pe-hd-opaque.png,2019-04-13-11-58-10-755928-CAM1_pe-hd-opaque_grp1083.png,pe-hd-opaque,1083,0 days 00:00:01,2019-04-13 11:58:10
2388,2019-04-13-11-58-22-611367-CAM2G_pe-hd-opaque.png,2019-04-13-11-58-22-611367-CAM2G_pe-hd-opaque_grp1084.png,pe-hd-opaque,1084,0 days 00:00:12,2019-04-13 11:58:22
