,cam2,label
988,2019-04-12-18-51-31-253109-CAM2_pe-hd-opaque_grp992.png,pe-hd-opaque
989,2019-04-12-18-52-01-783419-CAM2_pe-hd-opaque_grp993.png,pe-hd-opaque
990,2019-04-12-18-52-29-169059-CAM2_pe-hd-opaque_grp994.png,pe-hd-opaque
991,2019-04-12-18-52-48-965679-CAM2_pet-clair_grp995.png,pet-clair
992,2019-04-12-18-53-19-213075-CAM2_pet-clair_grp996.png,pet-clair
993,2019-04-12-18-53-35-603222-CAM2_pet-clair_grp997.png,pet-clair
994,2019-04-12-18-53-55-419456-CAM2_pe-hd-opaque_grp998.png,pe-hd-opaque
995,2019-04-12-18-55-21-487335-CAM2_pet-clair_grp999.png,pet-clair
996,2019-04-12-18-55-37-249951-CAM2_godet-vide_grp1000.png,godet-vide
997,2019-04-12-19-07-20-161424-CAM2_pe-hd-opaque_grp1001.png,pe-hd-opaque
998,2019-04-12-19-07-41-487186-CAM2_pe-hd-opaque_grp1002.png,pe-hd-opaque
999,2019-04-12-19-08-02-440892-CAM2_pe-hd-opaque_grp1003.png,pe-hd-opaque
1000,2019-04-12-19-08-31-556110-CAM2_pet-clair_grp1004.png,pet-clair
1001,2019-04-12-19-12-41-988807-CAM2F_pe-hd-opaque_grp1005.png,pe-hd-opaque
1002,2019-04-12-19-12-59-919730-CAM2F_pet-clair_grp1006.png,pet-clair
1003,2019-04-12-19-37-33-745357-CAM2F_pe-hd-opaque_grp1007.png,pe-hd-opaque
1004,2019-04-12-19-38-03-226300-CAM2F_pet-clair_grp1008.png,pet-clair
1005,2019-04-12-19-38-24-570558-CAM2F_pe-hd-opaque_grp1009.png,pe-hd-opaque
1006,2019-04-12-19-56-37-043557-CAM2F_pet-clair_grp1010.png,pet-clair
1007,2019-04-12-19-56-52-286015-CAM2F_godet-vide_grp1011.png,godet-vide
1008,2019-04-12-19-58-32-723811-CAM2F_pet-clair_grp1012.png,pet-clair
1009,2019-04-12-19-59-13-683160-CAM2F_pet-clair_grp1013.png,pet-clair
1010,2019-04-13-11-39-45-854431-CAM2G_pet-fonce_grp1014.png,pet-fonce
1011,2019-04-13-11-40-01-171613-CAM2G_pet-fonce_grp1015.png,pet-fonce
1012,2019-04-13-11-40-13-614574-CAM2G_pet-fonce_grp1016.png,pet-fonce
1013,2019-04-13-11-40-28-003784-CAM2G_pet-fonce_grp1017.png,pet-fonce
1014,2019-04-13-11-40-42-200103-CAM2G_pet-fonce_grp1018.png,pet-fonce
1015,2019-04-13-11-40-57-147592-CAM2G_pet-fonce_grp1019.png,pet-fonce
1016,2019-04-13-11-41-20-351573-CAM2G_pet-fonce_grp1020.png,pet-fonce
1017,2019-04-13-11-41-50-259595-CAM2G_pet-fonce_grp1021.png,pet-fonce
1018,2019-04-13-11-42-05-970532-CAM2G_pet-fonce_grp1022.png,pet-fonce
1019,2019-04-13-11-42-21-739561-CAM2G_pet-fonce_grp1023.png,pet-fonce
1020,2019-04-13-11-42-40-117311-CAM2G_pet-fonce_grp1024.png,pet-fonce
1021,2019-04-13-11-42-57-247811-CAM2G_pet-fonce_grp1025.png,pet-fonce
1022,2019-04-13-11-43-13-020533-CAM2G_iconnnu_grp1026.png,iconnnu
1023,2019-04-13-11-43-27-404461-CAM2G_pp_grp1027.png,pp
1024,2019-04-13-11-43-41-219560-CAM2G_iconnnu_grp1028.png,iconnnu
1025,2019-04-13-11-43-59-021081-CAM2G_pp_grp1029.png,pp
1026,2019-04-13-11-44-14-445371-CAM2G_pp_grp1030.png,pp
1027,2019-04-13-11-44-31-665017-CAM2G_pp_grp1031.png,pp
1028,2019-04-13-11-44-49-996316-CAM2G_pet-fonce_grp1032.png,pet-fonce
1029,2019-04-13-11-45-02-761228-CAM2G_pet-fonce_grp1033.png,pet-fonce
1030,2019-04-13-11-45-22-846922-CAM2G_pet-fonce_grp1034.png,pet-fonce
1031,2019-04-13-11-45-36-228618-CAM2G_pet-fonce_grp1035.png,pet-fonce
1032,2019-04-13-11-45-48-985585-CAM2G_pet-fonce_grp1036.png,pet-fonce
1033,2019-04-13-11-46-01-711763-CAM2G_pet-fonce_grp1037.png,pet-fonce
1034,2019-04-13-11-46-19-857437-CAM2G_pet-fonce_grp1038.png,pet-fonce
1035,2019-04-13-11-46-41-684194-CAM2G_pe-hd-opaque_grp1039.png,pe-hd-opaque
1036,2019-04-13-11-46-53-837295-CAM2G_pe-hd-opaque_grp1040.png,pe-hd-opaque
1037,2019-04-13-11-47-10-764642-CAM2G_pe-hd-opaque_grp1041.png,pe-hd-opaque
1038,2019-04-13-11-47-22-503454-CAM2G_pe-hd-opaque_grp1042.png,pe-hd-opaque
1039,2019-04-13-11-47-37-246042-CAM2G_pe-hd-opaque_grp1043.png,pe-hd-opaque
1040,2019-04-13-11-47-57-017114-CAM2G_pe-hd-opaque_grp1044.png,pe-hd-opaque
1041,2019-04-13-11-48-14-419080-CAM2G_pe-hd-opaque_grp1045.png,pe-hd-opaque
1042,2019-04-13-11-48-36-499621-CAM2G_pe-hd-opaque_grp1046.png,pe-hd-opaque
1043,2019-04-13-11-49-03-891094-CAM2G_pe-hd-opaque_grp1047.png,pe-hd-opaque
1044,2019-04-13-11-49-20-661743-CAM2G_pe-hd-opaque_grp1048.png,pe-hd-opaque
1045,2019-04-13-11-49-32-376460-CAM2G_pe-hd-opaque_grp1049.png,pe-hd-opaque
1046,2019-04-13-11-49-54-840241-CAM2G_pe-hd-opaque_grp1050.png,pe-hd-opaque
1047,2019-04-13-11-50-09-322589-CAM2G_pe-hd-opaque_grp1051.png,pe-hd-opaque
1048,2019-04-13-11-50-27-158690-CAM2G_pe-hd-opaque_grp1052.png,pe-hd-opaque
1049,2019-04-13-11-50-48-093624-CAM2G_pe-hd-opaque_grp1053.png,pe-hd-opaque
1050,2019-04-13-11-51-05-225738-CAM2G_pe-hd-opaque_grp1054.png,pe-hd-opaque
1051,2019-04-13-11-51-23-126711-CAM2G_pe-hd-opaque_grp1055.png,pe-hd-opaque
1052,2019-04-13-11-51-35-444776-CAM2G_pe-hd-opaque_grp1056.png,pe-hd-opaque
1053,2019-04-13-11-51-55-249509-CAM2G_pe-hd-opaque_grp1057.png,pe-hd-opaque
1054,2019-04-13-11-52-08-143462-CAM2G_pe-hd-opaque_grp1058.png,pe-hd-opaque
1055,2019-04-13-11-52-25-100083-CAM2G_pe-hd-opaque_grp1059.png,pe-hd-opaque
1056,2019-04-13-11-52-43-240127-CAM2G_pe-hd-opaque_grp1060.png,pe-hd-opaque
1057,2019-04-13-11-52-55-933506-CAM2G_pe-hd-opaque_grp1061.png,pe-hd-opaque
1058,2019-04-13-11-53-07-957028-CAM2G_pe-hd-opaque_grp1062.png,pe-hd-opaque
1059,2019-04-13-11-53-20-688502-CAM2G_pe-hd-opaque_grp1063.png,pe-hd-opaque
1060,2019-04-13-11-53-33-598396-CAM2G_pe-hd-opaque_grp1064.png,pe-hd-opaque
1061,2019-04-13-11-53-46-503878-CAM2G_pe-hd-opaque_grp1065.png,pe-hd-opaque
1062,2019-04-13-11-53-59-606031-CAM2G_pe-hd-opaque_grp1066.png,pe-hd-opaque
1063,2019-04-13-11-54-12-344515-CAM2G_pe-hd-opaque_grp1067.png,pe-hd-opaque
1064,2019-04-13-11-54-29-717488-CAM2G_pe-hd-opaque_grp1068.png,pe-hd-opaque
1065,2019-04-13-11-54-42-758614-CAM2G_pe-hd-opaque_grp1069.png,pe-hd-opaque
1066,2019-04-13-11-54-55-479595-CAM2G_pe-hd-opaque_grp1070.png,pe-hd-opaque
1067,2019-04-13-11-55-10-206506-CAM2G_pe-hd-opaque_grp1071.png,pe-hd-opaque
1068,2019-04-13-11-55-27-557946-CAM2G_pe-hd-opaque_grp1072.png,pe-hd-opaque
1069,2019-04-13-11-55-44-479272-CAM2G_pe-hd-opaque_grp1073.png,pe-hd-opaque
1070,2019-04-13-11-55-55-183699-CAM2G_pe-hd-opaque_grp1074.png,pe-hd-opaque
1071,2019-04-13-11-56-05-911205-CAM2G_pe-hd-opaque_grp1075.png,pe-hd-opaque
1072,2019-04-13-11-56-18-801631-CAM2G_pe-hd-opaque_grp1076.png,pe-hd-opaque
1073,2019-04-13-11-56-30-506527-CAM2G_pe-hd-opaque_grp1077.png,pe-hd-opaque
1074,2019-04-13-11-56-47-254215-CAM2G_pe-hd-opaque_grp1078.png,pe-hd-opaque
1075,2019-04-13-11-57-11-094604-CAM2G_pe-hd-opaque_grp1079.png,pe-hd-opaque
1076,2019-04-13-11-57-28-866653-CAM2G_pe-hd-opaque_grp1080.png,pe-hd-opaque
1077,2019-04-13-11-57-41-575778-CAM2G_pe-hd-opaque_grp1081.png,pe-hd-opaque
1078,2019-04-13-11-57-54-958853-CAM2G_pe-hd-opaque_grp1082.png,pe-hd-opaque
1079,2019-04-13-11-58-09-273432-CAM2G_pe-hd-opaque_grp1083.png,pe-hd-opaque
1080,2019-04-13-11-58-22-611367-CAM2G_pe-hd-opaque_grp1084.png,pe-hd-opaque
1081,2019-04-13-11-58-37-987337-CAM2G_pe-hd-opaque_grp1085.png,pe-hd-opaque
1082,2019-04-13-11-58-59-809616-CAM2G_pe-hd-opaque_grp1086.png,pe-hd-opaque
1083,2019-04-13-11-59-22-597015-CAM2G_pet-fonce_grp1087.png,pet-fonce
1084,2019-04-13-11-59-40-413232-CAM2G_pet-fonce_grp1088.png,pet-fonce
1085,2019-04-13-11-59-52-691420-CAM2G_pet-fonce_grp1089.png,pet-fonce
1086,2019-04-13-12-00-08-743929-CAM2G_pet-fonce_grp1090.png,pet-fonce
1087,2019-04-13-12-00-21-489145-CAM2G_pet-fonce_grp1091.png,pet-fonce
1088,2019-04-13-12-00-36-631580-CAM2G_pet-fonce_grp1092.png,pet-fonce
1089,2019-04-13-12-00-49-565788-CAM2G_pet-fonce_grp1093.png,pet-fonce
1090,2019-04-13-12-01-09-411251-CAM2G_pet-fonce_grp1094.png,pet-fonce
1091,2019-04-13-12-01-21-237865-CAM2G_pet-fonce_grp1095.png,pet-fonce
1092,2019-04-13-12-01-32-999700-CAM2G_pet-fonce_grp1096.png,pet-fonce
1093,2019-04-13-12-01-45-373751-CAM2G_pet-fonce_grp1097.png,pet-fonce
1094,2019-04-13-12-01-57-083774-CAM2G_pet-fonce_grp1098.png,pet-fonce
1095,2019-04-13-12-02-09-843869-CAM2G_pet-fonce_grp1099.png,pet-fonce
1096,2019-04-13-12-02-27-917518-CAM2G_pet-fonce_grp1100.png,pet-fonce
1097,2019-04-13-12-02-40-672035-CAM2G_pet-fonce_grp1101.png,pet-fonce
1098,2019-04-13-12-02-54-805362-CAM2G_pet-fonce_grp1102.png,pet-fonce
1099,2019-04-13-12-03-14-813955-CAM2G_pet-fonce_grp1103.png,pet-fonce
1100,2019-04-13-12-03-37-677277-CAM2G_pet-fonce_grp1104.png,pet-fonce
1101,2019-04-13-12-03-49-423786-CAM2G_pet-fonce_grp1105.png,pet-fonce
1102,2019-04-13-12-04-04-164127-CAM2G_pet-fonce_grp1106.png,pet-fonce
1103,2019-04-13-12-04-18-493572-CAM2G_pet-fonce_grp1107.png,pet-fonce
1104,2019-04-13-12-04-31-247076-CAM2G_pet-fonce_grp1108.png,pet-fonce
1105,2019-04-13-12-04-44-026968-CAM2G_pet-fonce_grp1109.png,pet-fonce
1106,2019-04-13-12-04-55-982733-CAM2G_pet-fonce_grp1110.png,pet-fonce
1107,2019-04-13-12-05-08-115170-CAM2G_pet-fonce_grp1111.png,pet-fonce
1108,2019-04-13-12-05-30-298693-CAM2G_pet-fonce_grp1112.png,pet-fonce
1109,2019-04-13-12-05-42-660275-CAM2G_pet-fonce_grp1113.png,pet-fonce
1110,2019-04-13-12-05-54-955194-CAM2G_pet-fonce_grp1114.png,pet-fonce
1111,2019-04-13-12-06-07-724969-CAM2G_pet-fonce_grp1115.png,pet-fonce
1112,2019-04-13-12-06-25-507487-CAM2G_pet-clair_grp1116.png,pet-clair
1113,2019-04-13-12-06-37-296668-CAM2G_pet-clair_grp1117.png,pet-clair
1114,2019-04-13-12-06-50-238609-CAM2G_pet-clair_grp1118.png,pet-clair
1115,2019-04-13-12-07-04-640954-CAM2G_pet-clair_grp1119.png,pet-clair
1116,2019-04-13-12-07-17-365761-CAM2G_pet-clair_grp1120.png,pet-clair
1117,2019-04-13-12-07-28-741992-CAM2G_pet-clair_grp1121.png,pet-clair
1118,2019-04-13-12-07-41-545547-CAM2G_pet-clair_grp1122.png,pet-clair
1119,2019-04-13-12-07-57-688540-CAM2G_pet-clair_grp1123.png,pet-clair
1120,2019-04-13-12-08-11-443201-CAM2G_pet-clair_grp1124.png,pet-clair
1121,2019-04-13-12-08-34-578684-CAM2G_pet-clair_grp1125.png,pet-clair
1122,2019-04-13-12-08-46-314659-CAM2G_pet-clair_grp1126.png,pet-clair
1123,2019-04-13-12-08-56-666895-CAM2G_pet-clair_grp1127.png,pet-clair
1124,2019-04-13-12-09-08-055496-CAM2G_pet-clair_grp1128.png,pet-clair
1125,2019-04-13-12-09-22-414757-CAM2G_pet-clair_grp1129.png,pet-clair
1126,2019-04-13-12-09-35-563025-CAM2G_pet-clair_grp1130.png,pet-clair
1127,2019-04-13-12-09-47-295636-CAM2G_pet-clair_grp1131.png,pet-clair
1128,2019-04-13-12-09-59-472060-CAM2G_pet-clair_grp1132.png,pet-clair
1129,2019-04-13-12-10-11-550428-CAM2G_pet-clair_grp1133.png,pet-clair
1130,2019-04-13-12-10-24-936280-CAM2G_pp_grp1134.png,pp
1131,2019-04-13-12-10-35-633036-CAM2G_pp_grp1135.png,pp
1132,2019-04-13-12-10-48-528963-CAM2G_pp_grp1136.png,pp
1133,2019-04-13-12-10-59-856220-CAM2G_pp_grp1137.png,pp
1134,2019-04-13-12-11-12-833408-CAM2G_pp_grp1138.png,pp
1135,2019-04-13-12-11-24-952906-CAM2G_pp_grp1139.png,pp
1136,2019-04-13-12-11-36-255065-CAM2G_pp_grp1140.png,pp
1137,2019-04-13-12-11-48-939761-CAM2G_pp_grp1141.png,pp
1138,2019-04-13-12-12-08-111129-CAM2G_pet-fonce_grp1142.png,pet-fonce
1139,2019-04-13-12-12-20-806176-CAM2G_pet-fonce_grp1143.png,pet-fonce
1140,2019-04-13-12-12-32-558333-CAM2G_pet-fonce_grp1144.png,pet-fonce
1141,2019-04-13-12-12-43-901907-CAM2G_pet-fonce_grp1145.png,pet-fonce
1142,2019-04-13-12-12-56-633315-CAM2G_pet-fonce_grp1146.png,pet-fonce
1143,2019-04-13-12-13-07-333033-CAM2G_pet-fonce_grp1147.png,pet-fonce
1144,2019-04-13-12-13-19-060429-CAM2G_pet-fonce_grp1148.png,pet-fonce
1145,2019-04-13-12-13-29-373120-CAM2G_pet-fonce_grp1149.png,pet-fonce
1146,2019-04-13-12-13-41-059077-CAM2G_pet-fonce_grp1150.png,pet-fonce
1147,2019-04-13-12-13-55-242190-CAM2G_pet-fonce_grp1151.png,pet-fonce
1148,2019-04-13-12-14-13-036277-CAM2G_pet-fonce_grp1152.png,pet-fonce
1149,2019-04-13-12-14-25-176105-CAM2G_pet-fonce_grp1153.png,pet-fonce
1150,2019-04-13-12-14-36-305692-CAM2G_pet-fonce_grp1154.png,pet-fonce
1151,2019-04-13-12-14-48-346037-CAM2G_pet-fonce_grp1155.png,pet-fonce
1152,2019-04-13-12-15-00-232579-CAM2G_pet-fonce_grp1156.png,pet-fonce
1153,2019-04-13-12-15-16-188043-CAM2G_pet-fonce_grp1157.png,pet-fonce
1154,2019-04-13-12-15-30-939050-CAM2G_pet-fonce_grp1158.png,pet-fonce
1155,2019-04-13-12-15-51-777766-CAM2G_pet-fonce_grp1159.png,pet-fonce
1156,2019-04-13-12-16-04-541872-CAM2G_pet-fonce_grp1160.png,pet-fonce
1157,2019-04-13-12-16-19-875828-CAM2G_pet-fonce_grp1161.png,pet-fonce
1158,2019-04-13-12-27-54-094692-CAM2G_pe-hd-opaque_grp1162.png,pe-hd-opaque
1159,2019-04-13-12-28-06-043784-CAM2G_pe-hd-opaque_grp1163.png,pe-hd-opaque
1160,2019-04-13-12-28-19-132733-CAM2G_pe-hd-opaque_grp1164.png,pe-hd-opaque
1161,2019-04-13-12-28-32-072385-CAM2G_pe-hd-opaque_grp1165.png,pe-hd-opaque
1162,2019-04-13-12-28-44-182852-CAM2G_pe-hd-opaque_grp1166.png,pe-hd-opaque
1163,2019-04-13-12-28-58-493795-CAM2G_pe-hd-opaque_grp1167.png,pe-hd-opaque
1164,2019-04-13-12-29-13-629770-CAM2G_pe-hd-opaque_grp1168.png,pe-hd-opaque
1165,2019-04-13-12-29-26-519081-CAM2G_pe-hd-opaque_grp1169.png,pe-hd-opaque
1166,2019-04-13-12-30-12-237139-CAM2G_pe-hd-opaque_grp1170.png,pe-hd-opaque
1167,2019-04-13-12-30-42-126571-CAM2G_pe-hd-opaque_grp1171.png,pe-hd-opaque
1168,2019-04-13-12-30-55-214830-CAM2G_pe-hd-opaque_grp1172.png,pe-hd-opaque
1169,2019-04-13-12-34-00-437342-CAM2G_pe-hd-opaque_grp1173.png,pe-hd-opaque
1170,2019-04-13-12-34-13-800257-CAM2G_pe-hd-opaque_grp1174.png,pe-hd-opaque
1171,2019-04-13-12-34-34-611456-CAM2G_pe-hd-opaque_grp1175.png,pe-hd-opaque
1172,2019-04-13-12-34-48-690966-CAM2G_pe-hd-opaque_grp1176.png,pe-hd-opaque
1173,2019-04-13-12-35-05-558444-CAM2G_pe-hd-opaque_grp1177.png,pe-hd-opaque
1174,2019-04-13-12-35-17-867202-CAM2G_pp_grp1178.png,pp
1175,2019-04-13-12-37-57-215358-CAM2G_not-labeled_grp1179.png,not-labeled
1176,2019-04-13-12-38-16-006929-CAM2G_not-labeled_grp1180.png,not-labeled
1177,2019-04-13-12-38-28-763547-CAM2G_pp_grp1181.png,pp
1178,2019-04-13-12-38-39-478827-CAM2G_not-labeled_grp1182.png,not-labeled
1179,2019-04-13-12-38-49-804560-CAM2G_pp_grp1183.png,pp
1180,2019-04-13-12-39-11-240836-CAM2G_pp_grp1184.png,pp
1181,2019-04-13-12-39-31-038150-CAM2G_pp_grp1185.png,pp
1182,2019-04-13-12-39-52-963030-CAM2G_pp_grp1186.png,pp
1183,2019-04-13-12-40-08-072653-CAM2G_pp_grp1187.png,pp
1184,2019-04-13-12-40-23-847832-CAM2G_pet-fonce_grp1188.png,pet-fonce
1185,2019-04-13-12-40-35-547766-CAM2G_pet-fonce_grp1189.png,pet-fonce
1186,2019-04-13-12-40-48-254762-CAM2G_pet-fonce_grp1190.png,pet-fonce
1187,2019-04-13-12-40-59-014185-CAM2G_pet-fonce_grp1191.png,pet-fonce
1188,2019-04-13-12-41-10-885960-CAM2G_pet-fonce_grp1192.png,pet-fonce
1189,2019-04-13-12-41-21-641099-CAM2G_pet-fonce_grp1193.png,pet-fonce
1190,2019-04-13-12-41-33-955475-CAM2G_pet-fonce_grp1194.png,pet-fonce
1191,2019-04-13-12-41-44-703975-CAM2G_pet-fonce_grp1195.png,pet-fonce
1192,2019-04-13-12-41-55-041811-CAM2G_pet-fonce_grp1196.png,pet-fonce
1193,2019-04-13-12-42-08-113728-CAM2G_pet-fonce_grp1197.png,pet-fonce
1194,2019-04-13-12-42-21-248675-CAM2G_pet-fonce_grp1198.png,pet-fonce
1195,2019-04-13-12-42-32-985075-CAM2G_pet-fonce_grp1199.png,pet-fonce
1196,2019-04-13-12-42-45-743367-CAM2G_pet-fonce_grp1200.png,pet-fonce
1197,2019-04-13-12-42-58-467944-CAM2G_pet-fonce_grp1201.png,pet-fonce
1198,2019-04-13-12-43-10-307774-CAM2G_pet-fonce_grp1202.png,pet-fonce
1199,2019-04-13-12-43-29-295634-CAM2G_pet-fonce_grp1203.png,pet-fonce
1200,2019-04-13-12-43-41-585125-CAM2G_pet-fonce_grp1204.png,pet-fonce
1201,2019-04-13-12-43-53-884341-CAM2G_pet-fonce_grp1205.png,pet-fonce
1202,2019-04-13-12-44-05-952722-CAM2G_pet-fonce_grp1206.png,pet-fonce
1203,2019-04-13-12-44-16-714127-CAM2G_pet-fonce_grp1207.png,pet-fonce
1204,2019-04-13-12-44-27-452526-CAM2G_pet-fonce_grp1208.png,pet-fonce
1205,2019-04-13-12-44-38-021260-CAM2G_pet-fonce_grp1209.png,pet-fonce
1206,2019-04-13-12-44-54-949459-CAM2G_pet-fonce_grp1210.png,pet-fonce
1207,2019-04-13-12-45-15-995792-CAM2G_pet-fonce_grp1211.png,pet-fonce
1208,2019-04-13-12-45-28-084719-CAM2G_pet-fonce_grp1212.png,pet-fonce
1209,2019-04-13-12-45-38-813563-CAM2G_pet-fonce_grp1213.png,pet-fonce
1210,2019-04-13-12-45-50-148337-CAM2G_pet-fonce_grp1214.png,pet-fonce
1211,2019-04-13-12-46-00-901529-CAM2G_pet-fonce_grp1215.png,pet-fonce
1212,2019-04-13-12-46-12-317401-CAM2G_pet-fonce_grp1216.png,pet-fonce
1213,2019-04-13-12-46-23-996482-CAM2G_pet-fonce_grp1217.png,pet-fonce
1214,2019-04-13-12-46-35-864514-CAM2G_pet-fonce_grp1218.png,pet-fonce
1215,2019-04-13-12-46-47-765849-CAM2G_pet-fonce_grp1219.png,pet-fonce
1216,2019-04-13-12-47-02-853577-CAM2G_pet-fonce_grp1220.png,pet-fonce
1217,2019-04-13-12-47-16-794967-CAM2G_pet-fonce_grp1221.png,pet-fonce
1218,2019-04-13-12-47-29-653384-CAM2G_pet-fonce_grp1222.png,pet-fonce
1219,2019-04-13-12-47-41-950516-CAM2G_pet-fonce_grp1223.png,pet-fonce
1220,2019-04-13-12-47-53-680157-CAM2G_pet-fonce_grp1224.png,pet-fonce
1221,2019-04-13-12-48-10-375454-CAM2G_pet-fonce_grp1225.png,pet-fonce
1222,2019-04-13-12-48-23-477960-CAM2G_pet-fonce_grp1226.png,pet-fonce
1223,2019-04-13-12-48-36-208615-CAM2G_pet-fonce_grp1227.png,pet-fonce
1224,2019-04-13-12-48-48-971323-CAM2G_pet-fonce_grp1228.png,pet-fonce
1225,2019-04-13-14-29-07-620785-CAM2G_pp_grp1229.png,pp
1226,2019-04-13-14-30-27-303171-CAM2G_not-labeled_grp1230.png,not-labeled
1227,2019-04-13-14-33-52-121408-CAM2G_pe-hd-opaque_grp1233.png,pe-hd-opaque
1228,2019-04-13-14-35-43-540472-CAM2G_pe-hd-opaque_grp1235.png,pe-hd-opaque
1229,2019-04-13-14-41-28-999107-CAM2G_pet-clair_grp1236.png,pet-clair
1230,2019-04-13-14-44-29-004066-CAM2G_iconnnu_grp1237.png,iconnnu
1231,2019-04-13-14-46-42-061114-CAM2G_iconnnu_grp1240.png,iconnnu
1232,2019-04-13-14-50-21-284461-CAM2G_not-labeled_grp1241.png,not-labeled
1233,2019-04-13-14-56-11-020828-CAM2G_pet-fonce_grp1243.png,pet-fonce
1234,2019-04-13-14-57-23-812099-CAM2G_pet-fonce_grp1246.png,pet-fonce
1235,2019-04-13-15-00-49-610837-CAM2G_not-labeled_grp1248.png,not-labeled
1236,2019-04-13-15-04-25-474197-CAM2G_not-labeled_grp1250.png,not-labeled
1237,2019-04-13-15-04-50-816742-CAM2G_pet-clair_grp1251.png,pet-clair
1238,2019-04-13-15-05-02-157110-CAM2G_not-labeled_grp1252.png,not-labeled
1239,2019-04-13-15-09-56-304164-CAM2G_pet-fonce_grp1256.png,pet-fonce
1240,2019-04-13-15-10-36-800824-CAM2G_pet-fonce_grp1257.png,pet-fonce
1241,2019-04-13-15-11-59-853527-CAM2G_pet-fonce_grp1259.png,pet-fonce
1242,2019-04-13-15-12-33-837534-CAM2G_pet-fonce_grp1260.png,pet-fonce
1243,2019-04-13-15-15-25-825369-CAM2G_pe-hd-opaque_grp1263.png,pe-hd-opaque
1244,2019-04-13-15-15-36-132508-CAM2G_pe-hd-opaque_grp1264.png,pe-hd-opaque
1245,2019-04-13-15-26-55-751001-CAM2G_iconnnu_grp1269.png,iconnnu
1246,2019-04-13-15-28-47-229584-CAM2G_iconnnu_grp1270.png,iconnnu
1247,2019-04-13-15-41-03-411683-CAM2G_not-labeled_grp1276.png,not-labeled
1248,2019-04-13-15-41-33-632935-CAM2G_pet-clair_grp1277.png,pet-clair
1249,2019-04-13-15-43-55-250138-CAM2G_pet-clair_grp1278.png,pet-clair
1250,2019-04-13-15-44-07-982059-CAM2G_pet-clair_grp1279.png,pet-clair
1251,2019-04-13-15-45-13-233660-CAM2G_not-labeled_grp1281.png,not-labeled
1252,2019-04-13-15-45-24-983462-CAM2G_pet-clair_grp1282.png,pet-clair
1253,2019-04-13-15-45-38-362088-CAM2G_pet-clair_grp1283.png,pet-clair
1254,2019-04-13-15-47-32-551182-CAM2G_pet-clair_grp1285.png,pet-clair
1255,2019-04-13-15-48-53-157789-CAM2G_pet-clair_grp1286.png,pet-clair
1256,2019-04-13-15-50-23-689213-CAM2G_pet-clair_grp1288.png,pet-clair
1257,2019-04-13-15-51-46-823207-CAM2G_pet-clair_grp1289.png,pet-clair
1258,2019-04-13-15-55-15-259527-CAM2G_pet-clair_grp1291.png,pet-clair
1259,2019-04-13-15-59-49-897986-CAM2G_pet-clair_grp1293.png,pet-clair
1260,2019-04-13-16-01-17-706928-CAM2G_pet-clair_grp1295.png,pet-clair
1261,2019-04-13-16-02-39-227324-CAM2G_pet-clair_grp1296.png,pet-clair
1262,2019-04-13-16-05-21-967475-CAM2G_pet-clair_grp1298.png,pet-clair
1263,2019-04-13-16-07-30-962031-CAM2G_pet-clair_grp1301.png,pet-clair
1264,2019-04-13-16-09-23-639850-CAM2G_pet-clair_grp1303.png,pet-clair
1265,2019-04-13-16-14-55-974324-CAM2G_pet-clair_grp1306.png,pet-clair
1266,2019-04-13-16-21-38-254260-CAM2G_pet-clair_grp1307.png,pet-clair
1267,2019-04-13-16-22-13-174400-CAM2G_pet-clair_grp1308.png,pet-clair
1268,2019-04-13-16-22-32-099041-CAM2G_pet-clair_grp1309.png,pet-clair
1269,2019-04-13-16-23-33-646563-CAM2G_pet-clair_grp1311.png,pet-clair
1270,2019-04-13-16-23-58-114757-CAM2G_pet-clair_grp1312.png,pet-clair
1271,2019-04-13-16-33-43-771052-CAM2G_pet-clair_grp1314.png,pet-clair
1272,2019-04-13-16-34-55-028761-CAM2G_pet-clair_grp1315.png,pet-clair
1273,2019-04-13-16-36-25-203532-CAM2G_pet-clair_grp1316.png,pet-clair
1274,2019-04-13-16-37-23-778683-CAM2G_pet-clair_grp1317.png,pet-clair
1275,2019-04-13-16-37-47-171787-CAM2G_pet-clair_grp1318.png,pet-clair
1276,2019-04-13-16-40-42-792599-CAM2G_pet-clair_grp1319.png,pet-clair
1277,2019-04-13-16-45-53-399766-CAM2G_pet-clair_grp1321.png,pet-clair
1278,2019-04-13-16-46-27-522938-CAM2G_pet-clair_grp1323.png,pet-clair
1279,2019-04-13-16-49-59-516194-CAM2G_pet-clair_grp1325.png,pet-clair
1280,2019-04-13-16-50-36-293988-CAM2G_pet-clair_grp1326.png,pet-clair
1281,2019-04-13-16-51-51-340304-CAM2G_pet-clair_grp1328.png,pet-clair
1282,2019-04-13-16-52-40-548243-CAM2G_pet-clair_grp1329.png,pet-clair
1283,2019-04-13-17-01-20-471011-CAM2G_iconnnu_grp1334.png,iconnnu
1284,2019-04-13-17-07-11-074951-CAM2G_not-labeled_grp1337.png,not-labeled
1285,2019-04-13-17-07-46-946340-CAM2G_pe-hd-opaque_grp1338.png,pe-hd-opaque
1286,2019-04-13-17-08-23-027133-CAM2G_pe-hd-opaque_grp1339.png,pe-hd-opaque
1287,2019-04-13-17-08-35-031899-CAM2G_pe-hd-opaque_grp1340.png,pe-hd-opaque
1288,2019-04-13-17-11-03-528009-CAM2G_pe-hd-opaque_grp1344.png,pe-hd-opaque
